Country,Year,EShockentry,complexity_HH,population,GDP_pc_PPP,ind_output_meur,Unemployment_rate,Current_account_balance_to_GDP,exp_to_gdp,Public_debt_to_GDP,Adjusted_wage_share,employm_indus,fdi_in_gdp,Private_sector_debt_to_GDP,Tax_Wealth,finance_share_GO,finance_share_VA,Capital_accumulation,GDP_growth,Gini_net,size_of_finance,FDI_assets_stock,FDI_liabilities_stock,kof_econ,HBOOM,GDP_pc_ppp_new,indus_output_new
CZE,2003,0,1.63907,10211.846,16500,82696.6,7.8,-4.4225559,47.06170259,28.1474,51.9453738,39.86999893,2.035517659,129.43,0,0.017061486,0.02008886,8.849155008,3.601842545,25.61184692,1.7061486,2283.523037,45286.64536,77.71,0.086870092,23107.2038753806,201087.1
CZE,2004,1,1.58204,10212.088,17600,95127.5,8.3,-3.9485751,57.43015901,28.4542,51.8588671,39.29000092,5.398957689,122.24,0,0.016788605,0.019814734,8.986422103,4.947456257,26.30974388,1.6788605,3759.776436,57258.87771,85.09,0.194694194,24233.5969865534,220541.9
CZE,2005,1,1.63837,10230.877,18600,109210.3,7.9,-2.6856891,62.31477741,28.0162,51.4668287,39.47000122,10.09643568,124.06,0,0.017398182,0.018964148,9.317301672,6.4422623,25.96481705,1.7398182,3610.407516,60662.27428,85.11,0.252462664,25781.2047057911,250989.5
CZE,2006,1,1.65191,10271.476,19600,131213.3,7.1,-3.8349865,65.29163011,27.9108,51.0565945,39.95999908,4.594977308,124.45,0,0.016845271,0.018578051,9.595913984,6.87654427,25.63768578,1.6845271,5017.402759,79840.99923,84.39,0.165799629,27473.6271233445,294891.8
CZE,2007,1,1.64929,10330.487,21500,145381.3,5.3,-4.6965945,66.5527782,27.8069,50.8425502,40.20999908,7.3169108,127.06,0,0.017662845,0.021783604,10.52186756,5.529266339,25.18777847,1.7662845,8557.412324,112407.9655,86.41,-0.075934057,28844.0671946539,332243.8
CZE,2008,1,1.6514,10397.984,21900,164410.9,4.4,-4.9437334,63.36447718,28.6582,51.4899091,40.52000046,3.74796456,124.78,0,0.018241192,0.024872838,10.44675935,2.710955571,25.26340294,1.8241192,12531.18991,113173.5191,83.6,-0.06436749,29373.1092319296,385172.7
CZE,2009,1,1.55381,10460.022,20900,132998,6.7,-3.8689876,58.81271662,34.0576,51.4512861,38.56999969,2.562396862,135.63,0,0.020340195,0.027416239,9.211696509,-4.841785296,25.22512054,2.0340195,14804.52417,125827.3846,84.31,0.473646069,27803.5871622193,334710.2
CZE,2010,1,1.62205,10506.617,21100,151416.3,7.3,-5.1917835,66.17670604,38.1551,52.317697,37.99000168,4.911608102,138.61,0,0.020483207,0.028718485,9.159566461,2.295089687,25.23945999,2.0483207,14922.54813,128504.1171,84.35,0.721746391,28352.9493964403,366140.6
CZE,2011,1,1.79836,10533.985,21700,169521.9,6.7,-4.6265328,71.30715673,39.8262,52.9128424,38.45000076,1.837581407,142.6,0,0.019385302,0.028051234,9.080588274,2.004704006,24.77460098,1.9385302,13214.36101,120569.2788,82.67,0.267226928,28797.4179611691,393893.3
CZE,2012,1,1.62207,10545.161,22000,167652.5,7,-2.2394574,76.17007462,44.4697,53.9197207,38.11999893,4.548829363,140.76,0,0.019322672,0.027162134,8.674779728,-0.799844281,24.37143326,1.9322672,,,83.86,0.116803818,28527.1387345992,382544.2
CZE,2013,1,1.70505,10545.314,22400,162551.5,7,-1.0854468,76.87095181,44.9086,53.6337915,37.50999832,3.513606851,148.31,0,0.019573532,0.028116193,8.374982074,-0.483671041,24.63843346,1.9573532,,,82.28,-0.11606549,28379.7461179156,371282.2
CZE,2014,1,1.70339,10542.666,23800,165527.9,6.1,-1.242759,82.54569243,42.1694,52.0017831,38.04000092,3.892179242,144.44,0,0.018567032,0.025819246,8.603481804,2.715116132,,1.8567032,,,86.9,-0.547449237,29119.6166119074,369635
CZE,2015,1,1.65535,10543.186,25300,173503.9,5.1,-1.2190053,82.9552443,40.3164,51.6166636,38.02000046,0.918096802,136.05,0,0.017741565,0.024992044,9.21830727,4.535628699,,1.7741565,,,,-0.697673683,30605.4205211471,389832.4
CZE,2016,1,,,25600,176438.5,4,-0.1862523,,37.7732,52.3523509,,,,,,,8.944160576,2.410757729,,,,,,-0.826794907,31338.8752118175,
DNK,1960,0,,4580.708,,,2,-1.1203188,32.31045904,,64.3483084,,,,,,,4.524565267,,,,,,,,,
DNK,1961,0,,4613.769,,,1.6,-1.692985,29.99696347,,65.1789414,,,,,,,5.035053504,6.378871948,,,,,,,,
DNK,1962,0,,4649.179,,,1.4,-3.1663038,28.61945852,,65.7630746,,,,,,,5.240458926,5.666714649,,,,,,,,
DNK,1963,0,,4686.155,,,2,0.107733,30.4029648,,66.1066988,,,,,,,5.010320163,0.637073364,19.50685883,,,,,,,
DNK,1964,0,1.69073,4723.496,,,1.2,-2.2188144,29.85216053,,65.4206509,,,,,,,6.006414989,9.269998095,,,,,,,,
DNK,1965,0,1.58831,4760.262,,,0.9,-1.8216724,29.29712836,,67.8987967,,,,0.428,,,6.107471282,4.555159272,,,,,,,,
DNK,1966,0,1.46807,4796.157,,,1.1,-1.2752688,28.55194894,,68.9802196,,,,0.447,,,6.186288556,2.741078586,,,,,,3.130790348,,
DNK,1967,0,1.48846,4831.242,,,1,-1.8668956,27.33558328,,69.7951921,,,,0.468,,,6.510261415,5.530379071,,,,,,3.436351744,,
DNK,1968,0,1.56431,4865.343,,,1,-0.988232,27.66315353,,70.0315639,,,,0.329,,,6.623424842,5.553014696,,,,,,3.702700382,,
DNK,1969,0,1.51976,4898.35,,,0.9,-2.169325,27.55132954,,69.384586,,,,0.211,,,7.185074547,6.509377169,,,,,,3.86072316,,
DNK,1970,0,1.50878,4930.118,,,0.6,-3.1163619,27.1508441,,70.5149596,,0.609060953,,0.212,,,7.137809721,1.596770458,,,381.3320535,1225.968065,59.88,3.986371732,,
DNK,1971,0,1.3779,4960.476,,,0.9,-2.1300164,26.82451882,,71.4615258,,0.654941229,,0.192,,,6.957612322,3.005032996,,,655.4693822,1644.396295,59.67,3.741711625,,
DNK,1972,0,1.42748,4989.146,,,0.8,-0.5240045,26.4064813,,69.1423847,34.24000168,0.705910349,,0.202,,,7.359868453,3.929343825,,,1033.286855,2005.523845,59.46,3.222439902,,
DNK,1973,0,1.49476,5015.766,,,0.7,-1.6320164,27.97288938,,67.9594862,33.77999878,0.689865254,,0.214,,,7.45779673,4.092925236,24.93079376,,1291.608568,2475.922461,61.07,3.073970739,,
DNK,1974,0,1.27475,5039.92,,,2.8,-3.1963843,30.65647154,,70.148947,32.29000092,0.702568635,,0.197,,,6.713094629,-1.122411664,,,1621.979195,3275.466851,62.31,2.531330783,,
DNK,1975,0,1.34604,5061.289,,16741.7,3.9,-1.3918151,29.37043694,,70.9434394,31.46999931,0.65953297,,0.21,0.019832912,0.028558474,5.93242455,-1.456541734,,1.9832912,1606.16358,3275.466851,61.78,2.086952064,,54917.5
DNK,1976,0,0.98397,5079.962,,20334.4,5.1,-4.5308969,28.2378526,,69.9721978,31.31999969,-0.42690307,,0.197,0.020095277,0.029881664,6.711742264,5.924574567,25.62787056,2.0095277,2038.45706,3580.626293,62.01,2.386337296,,67185.4
DNK,1977,0,1.30386,5095.956,,21945.5,5.9,-3.3807907,28.35761966,,70.2425071,30.43000031,0.152256347,,0.269,0.01972165,0.028701308,6.486942029,1.87028859,,1.972165,2381.128721,3832.482776,63.11,2.165617393,,72952
DNK,1978,0,1.29449,5108.836,,23035,6.6,-1.9580806,27.41823556,,70.3154495,30.34000015,0.148211803,,0.262,0.020490373,0.02963133,6.439708084,2.22630861,,2.0490373,2695.683733,4465.455418,63.76,2.213791672,,78374.7
DNK,1979,0,1.44155,5118.065,,25517.7,4.6,-3.5980843,29.23308401,,70.8557519,32.52000046,0.31818258,,0.236,0.020233815,0.028800668,6.31155506,3.869056424,,2.0233815,3120.94805,5559.498658,65.5,1.996676937,,85096.1
DNK,1980,0,1.30173,5123.435,,26887.1,4.9,-2.314727,32.5027191,,71.4996427,,0.146384402,,0.268,0.019818059,0.028778174,5.624884738,-0.482992254,22.96047211,1.9818059,3628.812329,5587.949057,67.37,1.450232285,,86609.9
DNK,1981,0,1.37471,5124.807,,29629.4,7.9,-1.5102772,36.07582014,,70.2506861,29.36000061,0.160726985,,0.21,0.019018786,0.027203649,4.650966888,-0.666133022,20.48505592,1.9018786,3499.227336,4491.092686,69.64,0.563918503,,94880.7
DNK,1982,0,1.35206,5122.81,,32189.8,8.4,-3.0185703,35.87360742,,68.7695262,,0.221558999,,0.154,0.019350245,0.027824842,4.98759185,3.684650826,19.92132759,1.9350245,2436.39618,3502.139211,69.49,0.171311519,,104358.2
DNK,1983,0,1.46889,5118.966,,34727.2,8.4,-1.6676974,35.92121847,,68.0795229,27.60000038,0.099152387,,0.66,0.019888829,0.027747681,5.15224311,2.596061212,18.35169983,1.9888829,2498.644747,3746.725736,68.88,0.045514748,,113663.1
DNK,1984,0,1.59007,5115.308,,39327.2,7.9,-2.1784624,36.29267687,,66.3444081,26.57999992,-0.025982215,,0.178,0.020788759,0.02918801,5.604624565,4.166151262,17.54760742,2.0788759,2627.040155,3679.726719,70.85,0.310299604,,125997.3
DNK,1985,0,1.61808,5113.408,,43725.5,6.7,-3.3698067,36.43108343,,66.1393823,27.79000092,0.17731567,,0.217,0.020951162,0.028721141,6.254743455,4.003685575,18.81744957,2.0951162,3164.771069,4815.035974,71.92,0.353583375,,139370.6
DNK,1986,0,1.64497,5113.767,,44674.8,5,-4.3456419,32.29911106,,67.2667911,27.87000084,0.185364097,,0.257,0.023254575,0.029355171,7.191220483,4.904252686,21.47632408,2.3254575,4314.039101,6118.497337,70.9,0.757388967,,147834.3
DNK,1987,0,1.65289,5116.351,,44329.9,5,-2.0111514,31.70382683,,69.0503138,27.82999992,0.077376336,,0.247,0.023758736,0.029009482,7.220838614,0.254226112,25.36811066,2.3758736,5401.801964,7500.578403,70.61,0.70384447,,154367.2
DNK,1988,0,1.76504,5121.511,,45111.7,5.7,-0.2355228,33.61573786,,69.2776195,26.95000076,0.435591263,,0.257,0.024801421,0.028568669,6.679137067,-0.013630002,26.31996155,2.4801421,6667.051173,7309.577336,71.34,0.474803771,,158946.9
DNK,1989,0,1.73279,5129.472,,48423,6.8,-0.2684567,35.41997775,,67.3774016,27.17000008,0.96928446,,0.162,0.026588307,0.032083273,6.696502234,0.645214979,27.32234001,2.6588307,10297.61349,9201.869562,73.98,0.157873019,,167374.1
DNK,1990,0,1.86423,5140.332,,51487.7,7.2,1.4402313,36.42317227,,66.525992,27.29000092,0.818928593,,0.118,0.025032465,0.029261735,6.578953232,1.475244726,27.12984848,2.5032465,12901.91811,12248.79119,74.39,-0.004637585,33785.6501434745,178197.5
DNK,1991,0,1.91581,5154.309,,52476.2,7.9,1.7427413,37.68251341,,65.997058,27.45000076,1.115114625,,0.096,0.025097512,0.029622274,6.355244366,1.393656029,25.20001984,2.5097512,15557.62239,14712.09943,78.18,-0.326809565,34167.7192804575,182833.8
DNK,1992,0,1.93529,5171.304,,54307.7,8.6,2.8495776,36.95436906,,65.1155673,27.02000046,0.665324655,,0.096,0.025808422,0.030472674,6.271919074,1.957011566,23.61717033,2.5808422,16305.65103,14387.33914,78.98,-0.429928575,34721.3817813856,190743.2
DNK,1993,0,1.8099,5190.631,,55213.2,9.6,3.8090786,36.5662286,,65.3692641,25.98999977,1.196102455,,0.097,0.027046355,0.031280106,6.081469815,0.010659428,22.58102226,2.7046355,15799.18789,14617.9402,80.63,-0.567445538,34609.5830852322,197975.8
DNK,1994,0,1.75916,5211.321,,59568.5,7.7,2.3836035,36.85192382,,63.1464752,26.38999939,3.205753236,,0.09,0.027997024,0.033244447,6.45797757,5.332448645,22.10003281,2.7997024,19891.5009,18083.18264,82,-0.450566313,36332.217340493,212514
DNK,1995,0,1.68299,5232.582,19100,65174.5,6.7,1.7358702,36.66601382,,63.090401,27.03000069,2.237441927,188.94,0.093,0.026583212,0.032372504,7.062661599,3.027634073,21.75090027,2.6583212,24702.48828,23800.93761,82.74,-0.410334788,37237.7232792657,229982.7
DNK,1996,0,1.50164,5254.383,20200,67345.3,6.3,2.4782542,37.11885032,,63.4465698,26.35000038,0.412212451,199.42,0.066,0.024637179,0.029477711,7.34471124,2.900068335,22.23732185,2.4637179,27588.52721,22205.39995,83.95,-0.393383805,38101.4055156612,239284
DNK,1997,0,1.4812,5276.683,21500,68502.6,5.2,1.5652688,37.81171229,,63.278741,26.12999916,1.608683969,207.54,0.005,0.023955077,0.028124848,7.959861032,3.260879794,22.81344414,2.3955077,28127.74685,22267.79959,85.52,-0.249635821,39180.6865580516,248080.1
DNK,1998,0,1.55042,5298.68,22300,68827,4.9,0.3776598,37.23376628,,65.1733121,26.37999916,3.771165608,203.68,0.007,0.024790635,0.028708056,8.324340743,2.218161888,22.30690002,2.4790635,34664.21358,31054.72481,85.84,-0.114333125,39904.5956145279,255328.9
DNK,1999,1,1.58301,5319.41,23300,71447.2,5.2,2.9614481,39.39353422,,65.23113,26.82999992,9.466972698,201.16,0.009,0.024039902,0.026487227,8.161988777,2.948007099,22.30654144,2.4039902,44841.32562,41225.46899,86.54,-0.020795297,40945.2792350717,270899.2
DNK,2000,1,1.56246,5338.283,25100,80576.8,4.3,2.2581,44.88948777,52.3543,62.8451342,25.25,21.93808544,201.51,0.01,0.024595582,0.027991723,8.64052249,3.746900212,22.4146347,2.4595582,65889.78243,66459.07362,90.58,0.150805614,42337.7143693512,295966
DNK,2001,1,1.31634,5354.704,25600,83492.7,4.5,3.8017508,45.59534416,48.5083,63.9801725,25.34000015,5.635247886,203.75,0.007,0.02470936,0.027893179,8.442614012,0.8231493,22.0913105,2.470936,70222.7243,67409.00172,88.85,0.087395645,42533.5392582329,311213.1
DNK,2002,1,1.31846,5369.058,26300,83179.7,4.6,3.6143408,45.74418676,49.081,64.6754209,23.43000031,2.480308564,212.91,0.006,0.024651397,0.028383249,8.131175306,0.466344928,22.19397354,2.4651397,77654.40117,73784.55847,88.48,0.010908458,42595.5872217462,318463.8
DNK,2003,1,1.33507,5382.953,26100,81613.6,5.4,4.0702947,43.87740116,46.1501,65.1007054,23.10000038,0.543258554,217.85,0.006,0.025173729,0.029383346,8.156962429,0.390073865,22.35739326,2.5173729,90292.23177,87887.90788,88.08,-0.039891849,42645.5831253435,321631.9
DNK,2004,1,1.2425,5398.645,27900,84882.2,5.5,3.7177266,43.96564146,44.156,63.9235138,23.63999939,-3.502430335,223.62,0.008,0.025262111,0.029357898,8.328482431,2.668193459,22.73860359,2.5262111,109024.0691,99348.89165,87.5,-0.005218683,43670.4452995124,335397.2
DNK,2005,1,1.27804,5417.692,29000,92870,4.8,4.19235,47.45211805,37.4122,64.0081306,23.85000038,4.852872547,225.9,0.002,0.02566879,0.031421266,8.668962242,2.336664491,22.99108315,2.566879,111442.1024,97932.03776,87.41,0.300665439,44567.9313092661,361870.7
DNK,2006,1,1.20214,5440.696,30900,100329.1,3.9,3.3249319,50.73002984,31.5494,63.8887532,23.29999924,0.855443188,257.39,0.001,0.025810733,0.031721776,9.583409018,3.912980152,23.37178993,2.5810733,124931.9956,109559.4729,86.98,0.609500149,46159.9137391637,392065.4
DNK,2007,1,1.2141,5466.988,32100,104514.7,3.8,1.44688,51.48256458,27.346,65.681603,23.47999954,3.697114746,264.06,0,0.026617543,0.033618098,9.402396594,0.909252996,23.7307682,2.6617543,158387.2875,134994.9757,88.45,0.691406121,46373.5166625592,415145
DNK,2008,1,1.2777,5495.302,32600,112243.2,3.4,2.9171177,54.17581198,33.3132,66.0100746,23.10000038,0.620104414,274.89,0,0.026972742,0.036068536,8.995926547,-0.512025222,23.8133049,2.6972742,164510.9652,121624.8179,86.92,0.607389781,45865.7959577936,437694.7
DNK,2009,1,1.29636,5523.755,30700,94279.4,6,3.4654497,47.12605167,40.1818,68.2451263,20.28000069,1.219709765,286.64,0.001,0.029646048,0.037724504,7.7699516,-4.906525558,24.04769325,2.9646048,178189.0522,119151.2688,84.25,0.064322098,43382.6254590015,403213.5
DNK,2010,1,1.2793,5550.959,32900,97654,7.5,6.5627751,50.52293688,42.5879,65.5174465,19.60000038,-3.654215553,282.02,0,0.030643247,0.037217177,7.311430729,1.870992639,24.72262383,3.0643247,185757.3976,106747.3679,84.99,-0.356944739,43998.4366716285,419020.7
DNK,2011,1,1.28422,5576.577,33500,105205.5,7.6,6.5856316,53.82011789,46.0709,65.1248252,19.87000084,3.940646104,284.17,0,0.029222461,0.035710425,7.321842214,1.336774667,23.47309113,2.9222461,193795.7742,105113.6522,84.47,-0.390663496,44403.3941459257,437155
DNK,2012,1,1.18268,5600.972,33900,109443.2,7.5,6.2815237,54.63049643,44.8942,64.1591303,19.68000031,0.841797106,280.38,0,0.029665629,0.037887918,7.557479281,0.226468476,22.91363907,2.9665629,,,82.79,-0.419632732,44336.8124612297,452130.1
DNK,2013,1,1.18973,5624.293,34300,107386.1,7,7.7589669,54.82881332,44.0456,64.0701018,19.43000031,-0.250948231,274.89,0,0.028720858,0.035600229,7.708955558,0.933349282,23.24105453,2.8720858,,,82.61,-0.489783442,44564.4521554649,453805.9
DNK,2014,1,1.26193,5646.899,35300,107711.5,6.6,8.8994085,54.5178543,43.9802,64.0421237,19.20999908,1.448071483,270.15,0.002,0.029390473,0.03739111,7.902053851,1.67593432,23.73146629,2.9390473,,,85.76,-0.405675931,45057.0741699595,463036
DNK,2015,1,1.23686,5669.081,36800,107449.7,6.2,9.1552711,55.22701341,39.5543,64.2479204,19.22999954,0.626823348,265.18,0,0.029367546,0.036931673,8.011451422,1.606086132,,2.9367546,,,,-0.267534638,45458.697148831,475943.8
DNK,2016,1,,,36100,109437,6.2,7.318995,,38.2595,65.9681741,19.43000031,,,,,,8.204730946,0.993489707,,,,,,-0.126252498,45991.2247756847,
DEU,1960,0,,73179.665,,,0.7,1.5691586,,,,,,,,,,,,28.64480972,,,,,1.960274331,,
DEU,1961,0,,73686.49,,,0.5,0.9827862,,,,,,,,,,,4.630031577,,,,,,2.04333475,,
DEU,1962,0,,74238.494,,,0.4,-0.0637508,,,,,,,,,,,4.66413563,26.59465027,,,,,2.36282566,,
DEU,1963,0,,74820.389,,,0.5,0.2066062,,,,,,,,,,,2.812432971,,,,,,2.737565576,,
DEU,1964,0,,75410.766,,,0.5,0.1665953,,,,,,,,,,,6.661349805,24.93119049,,,,,2.980570731,,
DEU,1965,0,,75990.737,,,0.4,-1.2740379,,,,,,,1.078,,,,5.354375158,,,,,,2.955327286,,
DEU,1966,0,,76558.016,,,0.5,0.2498822,,,,,,,1.033,,,,2.78999812,,,,,,2.91681244,,
DEU,1967,0,,77106.876,,,1.4,2.2069384,,,,,,,1.111,,,,-0.307504481,,,,,,2.507863648,,
DEU,1968,0,,77611,,,1,2.3046055,,,,,,,1.018,,,,5.453081893,29.04410553,,,,,2.637243411,,
DEU,1969,0,,78038.271,,,0.6,1.42558,,,,,,,1.019,,,,7.460555646,27.85837555,,,,,2.57905572,,
DEU,1970,0,,78366.605,,,0.5,1.0926234,15.17002137,,,,,,0.86,,0.019763184,,5.036726128,29.49238014,,3693.599373,6696.655436,55.27,2.523031955,,
DEU,1971,0,,78584.779,,,0.6,0.5846492,14.60013875,,,,0.443038155,,0.819,,0.021228551,,3.13273997,,,5227.46544,8145.33228,55.16,2.607803515,,
DEU,1972,0,,78700.104,,,0.8,0.5477003,14.59301567,,,,0.635245709,,0.779,,0.02184487,,4.300288822,,,6866.337649,9890.539993,55.16,2.627508946,,
DEU,1973,0,,78732.884,,,0.8,1.4587877,15.39740365,,,,0.529724998,,0.763,,0.022949504,,4.77747935,26.95923233,,9558.162029,13965.78019,55.66,2.608846346,,
DEU,1974,0,,78713.928,,,1.8,2.7204289,18.2870298,,,,0.490735089,,0.737,,0.023649667,,0.89013264,28.21171188,,12272.06772,16807.53434,56.38,2.167677,,
DEU,1975,0,,78667.327,,,3.3,1.1778371,17.15759516,,,,0.141269406,,0.694,,0.024070328,,-0.866775335,28.811903,,13242.97192,16005.45952,56.5,1.750361138,,
DEU,1976,0,,78604.473,,,3.3,0.8804821,18.12129919,,,,0.255195203,,0.707,,0.022936746,,4.949231746,,,16665.55536,18440.51335,56.72,1.767531318,,
DEU,1977,0,,78524.727,,,3.2,0.928457,18.02929546,,,,0.158800099,,0.768,,0.022375282,,3.347222754,,,19934.13868,20770.54583,56.88,1.727052603,,
DEU,1978,0,,78426.715,,,3.1,1.3962942,17.68513985,,,,0.21736854,,0.679,,0.019582786,,3.008498682,26.32270432,,24818.02568,25429.58117,56.78,1.71908256,,
DEU,1979,0,,78305.017,,,2.7,-0.8123466,17.87353535,,,,0.197327051,,0.572,,0.022673017,,4.15039929,,,28399.33986,28797.47169,57.26,1.831686146,,
DEU,1980,0,,78159.527,,,2.7,-1.8046467,18.67232194,,,,0.036170709,,0.553,,0.025636852,,1.408805512,27.37483406,,31354.26238,25335.88566,58.25,1.92079627,,
DEU,1981,0,,77990.369,,,3.9,-0.7144674,20.19008667,,,,0.040128266,,0.516,,0.025868848,,0.52927335,24.74715614,,32197.97766,21614.77737,61.04,1.823808547,,
DEU,1982,0,,77812.348,,,5.6,0.8962928,20.92727738,,,,0.09832799,,0.513,,0.026409855,,-0.394865097,,,32613.08649,20734.69389,61.65,1.583966764,,
DEU,1983,0,,77657.451,,,6.9,0.7169337,20.34708745,,,41.18000031,0.22455168,,0.493,,0.026674992,,1.572413474,25.79223824,,31477.71497,19442.69037,61.86,1.490978755,,
DEU,1984,0,,77566.776,,,7.1,1.5169851,21.78518513,,,40.70999908,0.073357497,,0.459,,0.026884331,,2.822916014,26.94677353,,32087.35705,17427.89072,62.96,1.448592966,,
DEU,1985,0,,77570.009,,,7.2,2.8047257,23.00195007,,,41,0.112564212,,0.398,,0.0264882,,2.32795534,26.61361313,,42602.68964,22844.83809,65.79,1.05524836,,
DEU,1986,0,,77671.877,,,6.6,4.2203003,21.34555376,,,40.31000137,0.215031418,,0.39,,0.027107741,,2.28737955,26.42224693,,58119.33223,32348.51608,65.89,0.850584276,,
DEU,1987,0,,77864.381,,,6.4,4.0042061,20.73978852,,,40.11000061,0.163819708,,0.426,,0.023751045,,1.402092387,25.96425438,,75487.1957,40368.63737,66.07,0.689118471,,
DEU,1988,0,,78146.938,,,6.3,4.5046248,21.14796139,,,40.52999878,0.076275255,,0.425,,0.026122177,,3.707290018,25.9929657,,80203.89822,39810.70606,66.18,0.618939702,,
DEU,1989,0,,78514.79,,,5.6,4.6091316,22.36081173,,,40.15999985,0.503261503,,0.418,,0.026637119,,3.896521437,25.9230442,,94994.69902,44102.36777,68.08,0.594715811,,
DEU,1990,0,,78958.237,,,4.8,3.7430741,22.89849976,,,40.06000137,0.1701968,,0.475,,0.028059308,,5.254998568,26.47939682,,124963.1861,75449.12985,70.89,0.655198891,31287.0698103409,
DEU,1991,0,1.87875,79483.739,,,5.6,-1.4512597,23.72983922,,64.5709352,40.29999924,0.25502716,,0.418,,0.026806433,7.657546175,5.108279155,26.70184326,,143573.219,79076.51715,72.55,1.408318996,32646.5618381478,
DEU,1992,0,2.22625,80075.94,,,6.6,-1.1668004,22.26370243,,65.6886734,38.99000168,-0.099719298,,0.386,,0.026153699,7.743488254,1.923811813,26.92429161,,148462.8253,75476.45601,71.8,1.799477616,33022.5755518938,
DEU,1993,0,2.43743,80675.999,,,7.8,-0.9178462,20.35440794,,65.655603,37.84000015,0.019401992,,0.365,,0.029386517,7.246093833,-0.956143315,26.84731102,,156701.6162,71169.55338,72.55,2.204248672,32492.5185329959,
DEU,1994,0,2.37703,81206.786,,,8.4,-1.4569276,21.13501139,,64.7338029,36.90000153,0.330485425,,0.351,,0.029399158,7.33076373,2.457363392,26.49027634,,188318.0527,85717.32955,73.45,2.574667906,33175.7085774638,
DEU,1995,0,2.27392,81612.9,20000,1200000,8.2,-1.2182971,22.0064459,54.8186,64.5878523,36,0.462470584,148.34,0.365,0.026177024,0.028397641,7.167096051,1.73764777,26.68070984,2.6177024,234134.6355,101477.5026,74.06,2.709610456,33653.1296358835,3324989.8
DEU,1996,0,2.14742,81870.772,20700,1170000,8.9,-0.6682171,22.90860293,57.5962,64.3261382,35.27000046,0.256791078,153.04,0.404,0.027634608,0.029729816,6.990419981,0.817878458,26.62351227,2.7634608,250140.211,101732.6987,75.49,2.456872391,33830.3056593287,3316413.6
DEU,1997,0,2.23415,81993.831,21400,1180000,9.6,-0.5130421,25.39197495,58.7712,63.4790142,34.66999817,0.576755169,155.83,0.216,0.028313506,0.030084399,6.913965811,1.849204155,26.37175941,2.8313506,296281.4575,190737.124,78.84,2.166648209,34405.5192090796,3319959.1
DEU,1998,0,2.20227,82010.184,22100,1229978,9.4,-0.7185009,26.45337746,59.3846,63.2512813,34.38999939,1.053654221,160.35,0.027,0.027797429,0.028360385,7.044347968,1.979617697,26.15921402,2.7797429,365218.7687,252408.2487,81.03,1.813232643,35081.304207874,3422964.2
DEU,1999,1,2.23537,81965.83,23200,1266757,8.6,-1.388749,27.04123242,59.9624,63.9086902,33.83000183,2.541261561,167.48,0.026,0.030245377,0.032660327,7.221492032,1.987133826,26.26600838,3.0245377,412872.5172,290450.9566,81.43,1.567313193,35755.2993074406,3568551
DEU,2000,1,2.25528,81895.925,24100,1376071,7.9,-1.7287194,30.82953772,58.7577,64.6709414,33.52999878,12.71756149,170.94,0.02,0.028068336,0.026398799,7.245325208,2.962064051,26.55066299,2.8068336,486753.855,462568.299,84.86,1.213144998,36764.5629268974,3748217
DEU,2001,1,2.09237,81809.438,25000,1413226,7.8,-0.3098378,31.87067918,57.5824,63.7688192,32.77999878,2.91855001,170.31,0.013,0.027443909,0.026591224,6.951888521,1.695474312,27.0201664,2.7443909,551090.1095,416831.1049,82.67,0.753023034,37325.0525470646,3863708
DEU,2002,1,2.15217,81699.829,25500,1385325,8.6,1.9101159,32.57403962,59.2196,63.4397528,32.36999893,2.463620165,171.43,0.011,0.029684733,0.028320717,6.484708993,0,27.56975555,2.9684733,602804.2957,529343.9094,83.64,0.410237165,37262.3512875562,3845577
